CustomerID,Gender,Age,Tenure,MonthlyCharges,TotalCharges,PaymentMethod,Churn,ServiceUsage1,ServiceUsage2,ServiceUsage3
CUST0053,Female,36.39711476777013,69.68077160776203,30.16623346679843,9742.10874238771,Bank Transfer,No,8.666856344631503,0.977066392921805,143.2083508094313
CUST0146,Female,37.05640650754275,61.6112869920431,114.2623574950313,6097.307239549234,Cash,Yes,16.43253868238792,40.29482437049633,81.0330748040844
CUST0069,Male,38.1535319699941,34.34413955727105,100.4217194104093,4063.334954648915,PayPal,Yes,23.84767913548129,29.31152418842962,175.6878020254962
CUST0141,Male,39.48640621659718,64.02684773320982,81.96376551126119,7844.488817425815,Bank Transfer,No,14.35219137123485,11.07601589772827,79.41821283022647
CUST0148,Male,34.4870454810498,25.63496100535088,87.26863553132405,9351.622219578048,Bank Transfer,No,85.38185607090361,50.35495623766558,105.6990957526369
CUST0184,Male,65.88525995800889,12.90566705031877,108.1526222220495,2201.471016791956,Bank Transfer,No,2.090552497054907,33.20857292373167,107.5020297299339
CUST0138,Female,48.88616813175908,14.50029523713394,95.82591400529574,8592.89422122795,Bank Transfer,Yes,20.90037382229769,1.895265321466526,27.34387959706479
CUST0100,Male,27.17069779995472,49.24357680885659,117.1980868626931,9088.680982004284,Credit Card,No,100.7858948078486,46.39543147332715,110.7963475452312
CUST0197,Male,49.0798491509624,67.52220064939165,131.7817340716186,4307.94437807307,PayPal,No,21.12078055416053,44.07951779828917,57.89745523200866
CUST0133,Male,20.75121375773838,40.61114371910774,113.5036247157876,3952.336296033924,Credit Card,Yes,49.048698830921,22.52376551460125,136.2430733082674
CUST0081,Male,25.8168555886961,50.10509556467299,85.03581900608842,4283.658895225192,Bank Transfer,No,45.91089256104956,15.43720225601192,140.744717515293
CUST0187,Male,51.31110411116223,53.2849685322732,120.6345702054913,6392.555331190894,Cash,No,85.44853223865672,31.824640599218,190.0008572895327
CUST0141,Male,40.81778312811108,65.39326807207027,81.5685854219385,7416.325551358083,Bank Transfer,No,12.42385934651247,11.66351376610983,74.30575664028159
CUST0142,Female,17.78250457648621,55.82866502691391,29.73845582995824,1984.994385325599,Credit Card,No,62.44787068698018,26.08402780587997,111.1261360306381
CUST0069,Male,37.89419324462968,35.47630277801965,92.73756577712508,4182.663120138037,PayPal,Yes,22.88188260373428,27.87949670686277,199.1053108446844
CUST0184,Male,59.25045139014059,12.75701862872194,107.9304871125076,2592.91194975971,Bank Transfer,No,2.046943899241289,34.09583955686642,104.2359269855512
CUST0166,Female,17.93522218801094,47.29256559712969,89.07220876359129,5831.918952890273,PayPal,No,82.63974370363512,34.70994134279596,158.3154319077445
CUST0049,Male,58.02024567168537,26.55678382460925,120.9009255336307,1410.481254321459,Cash,No,38.09557881400436,36.79479398653197,95.99533841027467
CUST0047,Male,56.74326199635665,37.74202241015779,135.3944321312199,3403.231804708897,Cash,No,96.22156518658343,3.327292753452172,94.27879321365211
CUST0115,Female,65.63761662886955,60.29815263145476,83.7305632139423,4399.673062839722,Credit Card,No,77.10370590502907,11.17974067461959,199.312079732801
CUST0059,Female,35.29522164419514,49.52914667074127,36.60283931839792,307.6989211368392,Cash,Yes,66.24669749906576,32.55016994559615,31.0960786819326
CUST0012,Female,32.10648174869484,44.71644723923752,60.57046011557979,7051.063367533091,Bank Transfer,No,71.540467798784,22.60518938090905,87.06436566471812
CUST0098,Male,25.95468389627552,40.39636783007079,24.22270373919964,3662.120716418023,Credit Card,Yes,10.56131270677767,30.11277981300099,62.52915401599391
CUST0174,Female,18.15347546602022,43.50379470705708,88.10161593889404,3014.584892836455,Credit Card,No,56.0991063304302,24.22933295447596,138.2159361402876
CUST0138,Female,45.80729995529778,14.05889874594647,104.9069271205426,8995.130267011953,Bank Transfer,Yes,18.46120818144406,1.869068274582353,28.668353576628
CUST0056,Female,45.0494203603065,59.5459334065721,129.6238789280132,5251.851994568821,Bank Transfer,No,95.85523184016476,33.69362711171149,30.54322794107404
CUST0103,Female,60.65732976319061,64.57313558110148,151.4231529058827,4352.698441722249,Cash,No,77.80087627485298,25.22895611844551,192.0295459683208
CUST0035,Female,63.61041120473811,4.155359124472221,118.9523196868196,4211.926976766656,PayPal,No,73.08227782368104,29.50213771462063,108.72546517201
CUST0075,Male,58.86292526962323,63.5763417008884,72.09386558811892,8225.618912176466,Credit Card,No,27.51972617510206,29.77424851524921,176.1949829755992
CUST0192,Male,49.7028493923977,8.511548058660303,85.98328789732543,6070.589066153679,Bank Transfer,Yes,70.73751108778411,47.04455635599567,115.8487931679937
CUST0035,Female,66.42082362299716,4.133098210536913,120.257487751142,4557.916819892072,PayPal,No,75.95639891921292,30.8032307149914,105.4899159003839
CUST0119,Male,72.64241797573322,54.98110484308691,89.38372792029126,8089.953026734671,PayPal,Yes,8.234518104504023,44.64711182742292,147.6596769559969
CUST0112,Male,74.1496861796586,9.813903074554995,94.28788444594544,8251.720799567764,Cash,No,50.90331428813825,19.75548023250021,17.15847138338849
CUST0071,Female,60.16007375461647,60.35760683657495,52.80146823428321,8464.892932295299,Credit Card,No,77.32800394301842,40.48109534236045,85.69150755412822
CUST0021,Female,25.61932626264366,49.3430895456132,59.35326535582424,1840.860019540855,Credit Card,No,28.34949306944678,17.00644992334753,123.8909922367245
CUST0163,Female,21.7686309083297,46.6528191397548,58.87643918627627,1073.155521217898,Cash,Yes,44.34078501067911,14.03030026528025,170.5239090969006
CUST0190,Male,56.67058744988242,54.12320940635977,85.14925340775345,1093.777508954391,Credit Card,No,44.75985376511048,7.139964288281614,92.46354889685914
CUST0189,Female,58.12584027952078,18.09571940963739,34.30867280922937,115.1498568024498,PayPal,No,70.40158017778195,13.56436536388589,130.4276674126307
CUST0036,Female,65.96642250977123,44.32757503503789,87.32845408214773,5932.989457598263,Bank Transfer,No,45.8251218726551,13.11604540254685,64.94228953587934
CUST0107,Male,36.88744148818218,53.66101957072199,26.24743533924002,6638.541614389799,Credit Card,No,4.266315743897571,40.84913998140377,171.2902452563955
CUST0068,Male,43.19534705042105,39.97940577905767,68.56561384607305,8073.019660354294,PayPal,No,88.63953406477366,19.74690297569088,162.3480264875217
CUST0188,Female,63.37232392433091,23.9684379570608,101.1859876675504,7240.069508249642,PayPal,No,62.16366544068438,20.72743202015082,47.86164222145266
CUST0118,Female,52.76041031108286,5.268389092472888,143.8888003972299,6812.003561685516,Cash,No,76.95464359211965,11.42939193793518,35.18684971845444
CUST0007,Male,19.45291544792775,2.040044745063063,119.0712168073736,3965.281620494434,Credit Card,No,46.19469175533872,0.0,98.14890960172897
CUST0074,Male,32.73099494228161,28.41415898943492,49.43713161461155,7533.160255831476,PayPal,No,40.91756584555684,11.14210026266057,4.720357603513061
CUST0050,Female,36.7049941066746,32.6407550937627,36.77449223178182,2756.201609906711,Cash,No,72.54644370803746,45.56876156805488,39.57409272356678
CUST0053,Female,34.32541587091738,64.99886168388157,29.22327848653411,10514.61695837551,Bank Transfer,No,8.099739303133097,1.073362498722331,163.4091931965979
CUST0195,Female,26.45139143574608,2.117836256357603,110.7905697946272,5264.858851725015,Cash,No,88.29832808134104,20.5216975642299,177.9274296159176
CUST0095,Female,39.55403106415667,3.987198597253844,147.8151611239527,4614.188718860186,Cash,No,59.72581877525667,43.97305562441194,128.3582518689724
CUST0034,Female,36.46505081533721,63.72239329915029,50.27700026510806,11027.66608437243,Credit Card,No,44.79246727085226,14.66477013775764,53.61387815312496
CUST0064,Male,23.3366219321572,27.5703049701149,131.7887920592489,2006.379104847159,Cash,No,57.66788289278139,22.60620631633887,14.99176730436512
CUST0068,Male,43.77962896080072,42.79572987850578,73.69997692703704,8553.583646347408,PayPal,No,96.49737052987203,19.88729758726423,158.735037946467
CUST0049,Male,52.77174436252155,27.14712937463506,112.5815738643034,1509.84224249014,Cash,No,37.34753813233444,39.75512364185323,97.74011001390735
CUST0117,Female,19.45897896416214,5.636996491566776,31.22740141763682,8863.255079084234,Credit Card,No,38.89166392540212,21.70035453475298,23.91592601222282
CUST0010,Female,40.64697715778438,56.20407542714438,86.92979581292332,6226.84887644691,Cash,No,101.7066166682778,24.42285095788296,44.01008181275759
CUST0118,Female,59.46766008068561,5.178575080967779,146.0010918470888,6703.299995747808,Cash,No,77.6137543708502,10.54933425764297,42.20302461666733
CUST0001,Male,20.09606240292332,5.050619711006577,60.49186144239639,2842.506254911623,Credit Card,Yes,63.04358417007931,18.18080372173702,60.18832940515103
CUST0176,Male,29.93934025691678,49.28973163715007,113.9155616597347,8242.602876118446,PayPal,No,5.177352295140779,35.20161380290906,86.08906131092739
CUST0102,Female,21.65945360613518,66.16662928996035,86.49335331364959,864.443760302136,PayPal,No,50.75411086182164,4.048225861651145,131.2132155524225
CUST0109,Male,50.52162743078956,44.8357094161952,154.9466297332547,7055.804522971071,Credit Card,No,90.07821866051574,1.948457603446405,102.3199337286048
CUST0027,Male,27.7299105234022,35.34119266250723,21.67580143782379,1401.735836685888,Bank Transfer,No,13.70757187352794,35.99378457655591,14.22575480813031
CUST0083,Female,28.7964750341796,53.21062779787313,25.58765480983737,8554.603205233512,PayPal,No,81.16517154258149,27.78169441288584,216.5722355491986
CUST0089,Male,32.53917780110374,10.99747010808623,33.47263249638841,2337.929144789486,PayPal,No,54.06117061595953,30.68663429857896,85.99521350878638
CUST0077,Male,64.16635867946357,45.35595845588911,27.19560889545508,4791.709981688235,Bank Transfer,No,49.20439152764621,36.38058883142232,95.4225249002715
CUST0121,Female,41.46758273409378,2.934053730929978,77.63650140566509,1556.556518621487,PayPal,No,53.69534164263488,36.82617476197782,124.9625544908515
CUST0047,Male,48.91599551279628,38.0457515626469,123.6511589647373,3414.757908668038,Cash,No,88.17611012284544,3.215954762818891,92.92178528902433
CUST0171,Female,54.5339635797899,63.40523859773615,110.51850420796,1626.86488716533,Bank Transfer,No,17.14973072964814,20.4460434838315,46.10706615467267
CUST0147,Male,21.47749787624153,67.4353611398904,55.21113640640898,1554.595637054019,Credit Card,No,87.14185603034397,49.06416317116472,176.6898653551444
CUST0081,Male,24.69399519799604,55.82262922490027,90.92354341703532,3595.638635340987,Bank Transfer,No,46.07281594532141,16.64793605181259,144.8434096679423
CUST0181,Female,27.07349625934927,4.507911141168208,111.9846853732855,6370.491555474619,Bank Transfer,No,74.97132003326158,25.85668472626411,143.2594159862453
CUST0089,Male,31.31180580201263,10.13574957356683,31.03721113201459,2427.2078003365,PayPal,No,56.12949204898612,28.98006469728226,90.71740670423434
CUST0005,Female,34.78159464371785,71.54353343427812,82.63268834926804,5049.845206749538,Cash,No,60.4077450685536,0.9786059606492324,53.02830474751385
CUST0128,Male,55.75852898673262,68.19061702356765,135.6475101984007,3004.003380811123,Bank Transfer,No,47.12854681454387,7.751488571702216,65.281133843986
CUST0099,Male,21.71009195643112,61.7105131771159,85.05584499056442,7405.043388531013,Bank Transfer,No,38.27131243565021,4.680197443938727,70.62568785308187
CUST0141,Male,38.97146972506419,68.56108622664789,87.42867087216513,7327.408096357602,Bank Transfer,No,12.69214334294927,11.26057960629186,76.69313635104433
CUST0105,Female,28.49067198659201,4.342215738993088,52.88972719174762,6534.205311119988,Cash,No,67.56323764841753,19.03045231651442,99.23899396666204
CUST0089,Male,31.46874210043116,10.0195732403764,31.77264089988304,2689.058528388025,PayPal,No,57.79424532519929,30.1302609776463,84.24008128462303
CUST0106,Female,57.06825021112044,12.24620656224724,23.78177564285345,2891.200357013364,Bank Transfer,No,0.0,16.38067530055686,105.5430544480679
CUST0027,Male,29.5707968925173,34.66255226512374,23.49275140379065,1373.045280849448,Bank Transfer,No,16.65155202859492,38.86564664229878,13.87927990138819
CUST0063,Female,49.56297245162537,50.6885767797893,52.28742074619934,2815.871352886568,Cash,Yes,57.51118187162668,52.82109576110427,40.44210784162632
CUST0053,Female,37.16305160977043,63.81544653872317,31.36851136254391,10249.04282137279,Bank Transfer,No,8.140022866622198,1.061633560418592,158.8542236376001
CUST0154,Female,33.11912952706711,23.32285461605917,22.67756643989625,7362.460376256214,Cash,Yes,100.7833040148781,4.204843604300543,54.77527333279386
CUST0024,Female,63.41729015018505,57.11741343078646,121.9501465793439,1360.039118682576,Cash,No,96.48409102636873,12.8053527557353,93.59504216940131
CUST0146,Female,34.84241443120874,54.58648613520138,113.7515967247027,6591.545812491856,Cash,Yes,15.96733751216773,42.36214528115781,79.86569152236879
CUST0089,Male,29.52496880174657,9.969865070670824,31.52638813059788,2463.574359964759,PayPal,No,51.74092779723119,28.49157591438695,89.70731111474052
CUST0174,Female,17.72145278865895,45.75468727027872,94.42706611844402,3107.255224816116,Credit Card,No,54.45618966634597,23.96126518040703,131.302333966455
CUST0021,Female,28.7353647327091,54.68235659941996,57.77853865970698,1835.810483292548,Credit Card,No,33.69342993992668,16.23967649064464,111.8008956119899
CUST0143,Female,52.11630708073572,22.79784577981835,38.6466837450857,1802.810975596657,PayPal,No,54.72919507061504,29.14782175636633,45.70471169162406
CUST0027,Male,28.28055359246472,34.19684914393756,21.05391877983542,1430.642874318637,Bank Transfer,No,15.44084635164785,40.07511131891918,13.68890047295502
CUST0095,Female,43.64425005579027,4.543594369242746,138.6449762946432,4297.155647062977,Cash,No,55.95960172410682,42.84407731534827,120.1378230229946
CUST0002,Female,26.27184395279903,22.54311617073628,116.512404434136,7303.471777853055,Bank Transfer,No,39.83212612229291,46.99857404375108,141.7860389423904
CUST0071,Female,62.75981307914249,59.72269267995535,61.5197638645007,8349.945970163908,Credit Card,No,71.13423597028118,43.31702098611228,111.5740919973033
CUST0010,Female,42.48278418667894,55.88063591055612,84.91091809692143,5832.23311733855,Cash,No,102.4106176143799,23.14766767891291,40.25887521887077
CUST0050,Female,40.50789799989124,30.94635834239833,38.42755564779632,2713.456610737355,Cash,No,70.41458828557265,44.47435812458052,39.48362931234738
CUST0109,Male,48.49690720586869,41.76380397339339,151.7024488628362,6374.459523954425,Credit Card,No,85.01668509008593,1.978715014456803,112.6280302539935
CUST0056,Female,46.04010658066127,66.66039731780013,138.9300319425204,5366.203374177183,Bank Transfer,No,108.3694354438245,30.85155447623743,27.57070295869991
CUST0083,Female,29.49451695267674,55.24800626341904,24.96317933866255,8904.649811272582,PayPal,No,74.34685622134165,29.65454032070749,202.4418566099238
CUST0190,Male,59.94919568704297,48.49271772082874,84.40389628839355,990.0409110425193,Credit Card,No,45.06302205587895,6.743348027781681,97.03912494973427
CUST0109,Male,52.86502711413037,40.6842825367227,145.9949358326508,6584.342226880317,Credit Card,No,87.97264844743965,1.945516936591136,119.9794114686317
CUST0125,Female,30.77584075468636,3.079830950378976,51.78668339065489,7637.764132495252,PayPal,No,17.19405234169351,48.34967778483013,41.46256864649386
CUST0104,Female,46.8824832879603,29.57184827768624,73.05988571478868,3248.38038797246,Cash,No,62.04377168944853,0.9659045704934155,142.3845554732611
CUST0033,Female,48.7682938970996,28.75311668959284,119.4975968209886,3546.572129636734,Cash,Yes,68.15943395173538,41.06121895811334,130.5361164006488
CUST0061,Male,54.15101288755311,47.38266653997983,140.0808559157544,2569.591426104764,Credit Card,No,57.02498985879542,10.04813156578042,203.4516645109285
CUST0070,Female,72.81845689213513,35.4923715519886,79.10358757710937,4861.916222794193,Bank Transfer,No,57.24814072659172,45.30806243770125,169.9541489492716
CUST0160,Male,58.12321017423318,44.95703555971328,87.58835504661518,4993.798008517045,PayPal,No,72.59054833470695,41.16048476059463,155.7255230587223
